,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,freeze_encoder,inference_time
0,0.9053258120639781,0.9681028537852797,0.9463692494938446,0.10389145621262141,0.9451635576063587,0.9835066237757283,0.9717785273828816,0.043003933083626524,8642451,False,0.023819685261696578
1,0.9480668767806028,0.9834409136071428,0.9733069853116104,0.036139386529136314,0.9544684511999929,0.9863437106532434,0.9766870381370667,0.029398874890419757,8642451,False,0.023819685261696578
2,0.9567385040303713,0.9862959087963171,0.977868367053275,0.026723135543125904,0.962456525333466,0.9888430535793304,0.9808547564091221,0.022353038672477975,8642451,False,0.023819685261696578
3,0.9624398246033646,0.9881454900601435,0.9808443876577534,0.021948998974215598,0.9659673100517642,0.9899194557820596,0.9826793122676111,0.019543730443523786,8642451,False,0.023819685261696578
4,0.9664955549342655,0.9894512675996329,0.9829496495612634,0.0189690861223419,0.9694536232179214,0.9909441951782471,0.9844803944710763,0.016989382043961557,8642451,False,0.023819685261696578
5,0.9685228276850926,0.9900974733855135,0.9839984808771415,0.017417757741866595,0.9695904283754287,0.9909515313563809,0.9845530361898484,0.016571187203930266,8642451,False,0.023819685261696578
6,0.9709933959882315,0.9908873507198892,0.985274232416597,0.01584099355991597,0.9690591635242585,0.9908346178070191,0.9842790836288084,0.01665108338479073,8642451,False,0.023819685261696578
7,0.9727136926411731,0.9914431817642678,0.9861604620478911,0.01475325835648404,0.970854737104908,0.9913675208245554,0.9852038746879948,0.015516056168463924,8642451,False,0.023819685261696578
8,0.9743185536835781,0.9919538762834337,0.9869834584147276,0.013785778621618889,0.9746987021738484,0.9925032584897935,0.9871815779516774,0.013449812127697856,8642451,False,0.023819685261696578
9,0.9757857467965839,0.9924142576460342,0.9877389549781773,0.012915453816827478,0.9743970969030935,0.9924195495343979,0.987026628948027,0.013500303030014035,8642451,False,0.023819685261696578
10,0.9762125641214376,0.9925438695483738,0.9879581648389071,0.012599305012747386,0.9739036483149373,0.9922898988569936,0.9867745397552368,0.013662256540790679,8642451,False,0.023819685261696578
11,0.9782917290178248,0.9932265824314513,0.9890205554637428,0.011505481376442856,0.976691581549183,0.9931329786777496,0.9882034303680544,0.012224355051594396,8642451,False,0.023819685261696578
12,0.9791003264833951,0.9934782343098768,0.9894346470901184,0.011052398912368287,0.9747530260393696,0.9925705463655532,0.987209850741971,0.01314067936712696,8642451,False,0.023819685261696578
13,0.9799027801841812,0.993709416799648,0.989846039630179,0.010598202332800871,0.9776319236524644,0.9934100758644843,0.9886849907136731,0.011670076077984225,8642451,False,0.023819685261696578
14,0.9801237155886963,0.9938001421190081,0.9899577686436284,0.010457573184830319,0.9778099050444939,0.9934684086230492,0.9887756176533239,0.01153515615770894,8642451,False,0.023819685261696578
15,0.9809762448820162,0.9940542946152361,0.9903936490790392,0.009985881467019357,0.9779692907487191,0.993500849893016,0.9888575163579757,0.011431798819572691,8642451,False,0.023819685261696578
16,0.9810352210075625,0.9940838217735294,0.9904232879693362,0.009926832277714988,0.9782910145098164,0.9936080161602265,0.9890218348272385,0.011248495309583599,8642451,False,0.023819685261696578
17,0.9815622847994596,0.9942377886891796,0.9906924896770058,0.009629307895578374,0.9782821545677802,0.9936018355431095,0.9890172664196261,0.011214552387114496,8642451,False,0.023819685261696578
18,0.981868823582981,0.9943384540978297,0.9908485997962264,0.009449567418799171,0.9779446673008703,0.9934956431388854,0.988844959966598,0.011370821345236993,8642451,False,0.023819685261696578
19,0.981999813869435,0.9943826961260969,0.9909151288343593,0.00935897049510778,0.9780435283337869,0.9935226055883591,0.9888949749931214,0.011296013670582923,8642451,False,0.023819685261696578
