,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,freeze_encoder,inference_time
0,0.9127539426195153,0.9676522575185288,0.951700247957715,0.11104314640751874,0.9473831076775826,0.9841783027495109,0.972953680061525,0.049168438921051626,8642451,False,0.012861983478069305
1,0.9500536042729585,0.9841176277847703,0.9743591613239709,0.045739519499963334,0.9559289716905166,0.9868752187298192,0.9774501650564134,0.035314776183616725,8642451,False,0.012861983478069305
2,0.958126603916127,0.9867649984188837,0.9785936882846246,0.03504332448072121,0.9631200682732365,0.9890505335023327,0.9811995250563468,0.028026195423256958,8642451,False,0.012861983478069305
3,0.9640101140972535,0.9886431046711502,0.9816622360205567,0.028849593814342257,0.9675063096707871,0.990388088649319,0.98347298752877,0.024218595015906515,8642451,False,0.012861983478069305
4,0.9677511453628539,0.9898524453135803,0.9836008602145755,0.025178485239545516,0.9696048844245171,0.9909655519070165,0.9845598561148489,0.021943002098029664,8642451,False,0.012861983478069305
5,0.9705113221667572,0.9907343312830914,0.985027336732461,0.022652346801052818,0.9691555778826437,0.9908550804661167,0.9843269788449812,0.021914680563514272,8642451,False,0.012861983478069305
6,0.9724550900920743,0.9913640977233965,0.9860270835165487,0.020849165963977047,0.9730579266625065,0.9920375087568835,0.9863377723001664,0.019215424845535903,8642451,False,0.012861983478069305
7,0.9740331371625264,0.9918573263725498,0.9868391523651754,0.019472151053368403,0.97410366804369,0.9923543449371093,0.9868758763036422,0.01832691836921919,8642451,False,0.012861983478069305
8,0.9753167785196748,0.9922650544019578,0.9874977655308224,0.018389116051376497,0.9732225210435926,0.9921272041336183,0.986422739682659,0.01883952209966317,8642451,False,0.012861983478069305
9,0.9765608423926925,0.9926556976892614,0.988137151818976,0.017327185887108985,0.9752571563566883,0.9927094521061068,0.9874679609652489,0.01735310433732886,8642451,False,0.012861983478069305
10,0.9771275216960565,0.9928490517387258,0.9884267207969473,0.01676489770626081,0.9745083230157053,0.9924770401370139,0.9870845473581745,0.017847369815553384,8642451,False,0.012861983478069305
11,0.9782903628110028,0.9932172883796011,0.9890218125022012,0.01586996703525492,0.9765033327764079,0.9930717002960942,0.9881066612658965,0.016447039396171613,8642451,False,0.012861983478069305
12,0.979033526553903,0.9934404983742688,0.9894021008177039,0.015264270977387508,0.9763822026791109,0.9930350511304795,0.9880446224443374,0.016497141095779596,8642451,False,0.012861983478069305
13,0.9790355223481374,0.9934612048996818,0.9894015801850184,0.015237838246836244,0.9758733068743058,0.992886526930717,0.9877839732554651,0.01686655033019281,8642451,False,0.012861983478069305
14,0.9815946379442796,0.9942531940330314,0.9907090055045261,0.013360361395049905,0.9769442840929953,0.993222839409305,0.9883326282424313,0.016479661042291312,8642451,False,0.012861983478069305
15,0.9822634772587845,0.9944580994199251,0.9910501154092902,0.012884054783611529,0.9779973328113555,0.99352363713326,0.9888713398287373,0.015796355272252715,8642451,False,0.012861983478069305
16,0.9824778655523897,0.9945285014781474,0.9911590853045066,0.012693264882170381,0.9766532509557665,0.9931302195595155,0.9881844212931971,0.01669211041242365,8642451,False,0.012861983478069305
17,0.9828369670871338,0.9946393718856208,0.9913420512684783,0.012419609249466002,0.9781076917725223,0.9935614533962742,0.9889274941336723,0.015669474543462836,8642451,False,0.012861983478069305
18,0.9831575432985916,0.9947481640350865,0.9915045901438672,0.012148071367520588,0.9781469789243517,0.993565854526335,0.9889478568107851,0.015585640911012888,8642451,False,0.012861983478069305
19,0.9835683216330824,0.9948732850799423,0.9917140630838271,0.011851155235829315,0.9786599441882102,0.9937117590058234,0.9892102249207035,0.015460906400074881,8642451,False,0.012861983478069305
