,train_iou_score,train_accuracy,train_fscore,train_precision,train_recall,train_loss,val_iou_score,val_accuracy,val_fscore,val_precision,val_recall,val_loss
0,0.8941593156073845,0.9670429812212543,0.941600748880941,0.9235787928730714,0.9656957979795187,0.7365609099484995,0.9064370746343908,0.9800262081790978,0.9506346449046069,0.9629597957705108,0.9386712438623672,0.6902843184874092
1,0.9394536786655627,0.9844311387025326,0.9686981214115787,0.9689055499596271,0.9685711725998256,0.6453708060568565,0.9311446832938934,0.9854674339294435,0.9641984843871965,0.971204680456242,0.9573366364962617,0.662806964256394
2,0.9508773027911084,0.9874277715090068,0.9747700207914027,0.9760575102423623,0.9735333304689142,0.631971925027316,0.9431265156034012,0.9880272469050446,0.9706315943892574,0.9746591734214571,0.9666624304274438,0.6512828418906307
3,0.957081864573283,0.9890559408585373,0.9780362966599274,0.9796598413779725,0.9764560643720542,0.6261172339502862,0.9486319036550926,0.9892008438916271,0.9735616739367096,0.9782095677416089,0.9689752123725247,0.6461905711133714
4,0.9609240253835968,0.9900738826566317,0.9800428807631058,0.9815848808990056,0.9785410274348616,0.6228277903513405,0.951160940485941,0.9897595643997193,0.9749068995596661,0.9803532370379272,0.9695404348239094,0.6437930003018449
5,0.9639369370432123,0.9908650384892932,0.9816114785583544,0.9830498136906197,0.9802093164515785,0.6204690427997279,0.950366518027346,0.9895466196704921,0.974493922482074,0.9746816368170189,0.9743299450672849,0.6443547438567795
6,0.9660793317387274,0.9914240237919126,0.9827232918263317,0.9841025017606392,0.9813722015053505,0.6188305714502014,0.9571842727526813,0.9910235698793974,0.9780756957094434,0.9801994301903414,0.9759776071763373,0.6397465903994062
7,0.9679131717690235,0.9918710883778572,0.9836759351180854,0.9849958354036362,0.9823851392273314,0.617496586722793,0.959789412122377,0.9915844495867342,0.9794438380590625,0.9832670503938703,0.9756607916993153,0.637893883275314
8,0.969248964886741,0.992230596245901,0.9843665758072807,0.9856569542567488,0.9831048363979566,0.6165205240249627,0.9595827250413491,0.9915426213976364,0.979327662729881,0.9832053243274421,0.9754931020065094,0.6378818020014695
9,0.9703725555523467,0.9925209857954036,0.9849451363817404,0.9861483046762157,0.9837641039579432,0.61572884834794,0.963918278754597,0.9924378562980972,0.9815929322175576,0.9813613908391602,0.9818321944962084,0.6353130617611845
10,0.9721647462368839,0.9929468641139158,0.9858738329072341,0.9870402304595899,0.9847278915437007,0.6145229239388655,0.9639797873899971,0.9924982945683976,0.9816212309917934,0.9855233934563651,0.977759706302428,0.6350331365222662
11,0.9730663825668093,0.993203984250538,0.98633682080618,0.9873764774845272,0.9853149090882153,0.6139062827815106,0.9657050572650531,0.9928246837266732,0.9825204090333323,0.9827529628511886,0.9822936704461006,0.6341023864880415
12,0.9739881077497516,0.9934291578633567,0.9868102055923745,0.9878538521283978,0.9857877622343819,0.6132834238471583,0.9651605318969407,0.9927410063609273,0.9822345812555767,0.9860455687616915,0.9784622502998567,0.6342208847193652
13,0.974606440697785,0.993595176841248,0.9871289288517474,0.9881749076935121,0.9861011546881518,0.6128654800446767,0.9656552193870007,0.9928447545414242,0.9824904623165939,0.9849208408678083,0.980083494119241,0.6339473447329561
14,0.9754955927252562,0.9938120632163273,0.9875860912578533,0.9885824106620611,0.9866079893713444,0.6122817946190175,0.9682293475513728,0.9933696985244751,0.9838302219417733,0.9839446242426483,0.9837203563099176,0.6324547235394866
15,0.9764201003281745,0.9940473488458608,0.9880601745979584,0.9889770120956431,0.9871575970157016,0.6116699238165871,0.9667099705884151,0.9930457162185455,0.9830441357384265,0.9846867809832938,0.9814142626775824,0.6333078918322713
16,0.9768048041547451,0.9941502999507817,0.9882571193048705,0.9891518950462335,0.9873808124437015,0.6114166076254298,0.9662374744952567,0.9929800411345255,0.982789718768966,0.9869095414457187,0.9787245930080684,0.633465523451147
17,0.9787900576240749,0.9946536697355958,0.9892740101405079,0.990046127351905,0.9885116662118989,0.6101556984012897,0.9713212268453248,0.9940376793834526,0.9854276910634109,0.9881093225009007,0.9827683484050589,0.6303781136660508
18,0.9793740110096707,0.994800511153901,0.9895724718917273,0.9903277226588354,0.9888273166482797,0.609777044080811,0.9708907394342018,0.9939269406694764,0.9852064864736207,0.9849166475551229,0.9854998840412622,0.6307856591654497
19,0.9795281077015839,0.9948501824915098,0.9896510772654975,0.9904693104130996,0.9888445781951613,0.6096685883669011,0.9703806512792346,0.9938191267806038,0.9849444736897105,0.985304250683583,0.9845897429425952,0.6310565580784433
