,train_iou_score,train_accuracy,train_fscore,train_precision,train_recall,train_loss,val_iou_score,val_accuracy,val_fscore,val_precision,val_recall,val_loss
0,0.9025006186149874,0.9722835711821288,0.9473088263031955,0.9308887459113736,0.9656695232601592,0.17345060829170225,0.9052104027040544,0.9794246016010162,0.9499631101085293,0.9472683706591206,0.9527125464331718,0.11729782627474877
1,0.9414268931549391,0.9849084057884369,0.9697581559479354,0.9686621273447845,0.9709251233953277,0.07047914825603815,0.9261949802598646,0.9841211505474583,0.9615459057592578,0.9552318059629012,0.9679796618800008,0.08244579357485615
2,0.953893240444168,0.9882072741856314,0.9763657077997618,0.9762890131057866,0.9764752299608832,0.051128896061547566,0.9361783064180805,0.9864020972482621,0.9669345434634917,0.9647180909110655,0.9691921088003345,0.06829846770532665
3,0.9606862474300107,0.9899852734529423,0.9799242561948084,0.9800596637334043,0.9798146274859068,0.04213673843888341,0.9359953595745947,0.986401767499985,0.96683965671447,0.9678321932592697,0.965874744038428,0.0662277167843234
4,0.965205113730116,0.9911488030620945,0.9822749895657708,0.9824413995226778,0.9821308884687563,0.036614304673456714,0.9466095960909319,0.9887632727622986,0.9724967104773367,0.9742830655267162,0.9707306383117554,0.05484272107001276
5,0.9684076171838689,0.9919648300669716,0.9839358640338228,0.9840387119081071,0.9838554651321538,0.0328782271287723,0.9507020413875581,0.9896411886138302,0.9746598245636112,0.9754497216593834,0.9738863283588041,0.05046258626445648
6,0.9696760858466961,0.9923282201161119,0.9845876816757224,0.9846822171507471,0.984508284585986,0.031287462295654545,0.9487493153541319,0.9892558945763494,0.9736218798545099,0.9772863080424645,0.9700056372150301,0.05205610971296987
7,0.9716472520618021,0.99282276343726,0.9856063719980702,0.9856928775687979,0.9855331452432756,0.02910449939643692,0.9473383292075126,0.9889245581242345,0.9728896098752177,0.9751404821872711,0.970666024954088,0.05330030187483758
8,0.9764969293961302,0.9940539212647324,0.9881008024922835,0.9881379777539472,0.9880718662886917,0.024167051296195896,0.9568802839325321,0.9909867942333219,0.977905446483243,0.9796639728930688,0.9761652023561542,0.043670558160351154
9,0.9787334791405164,0.9946318182773242,0.9892460905717221,0.9892670746317846,0.989231862142712,0.02186066246701626,0.9566335601191366,0.9909261445845328,0.977778632794657,0.9794625630301815,0.9761118388945059,0.04381547339500918
10,0.9796051074842179,0.9948531048809115,0.9896915369855614,0.9897414685967932,0.9896488614932809,0.020913579182061014,0.9569161784264348,0.9909970039321533,0.9779318378817652,0.9809849041123546,0.9749103428856017,0.043495219561361494
11,0.9801319268996821,0.9949934363126277,0.9899604172410373,0.9899881756855153,0.9899404613909596,0.02031618416428807,0.9573923137880143,0.9911193097791364,0.978175116162146,0.9823988916412476,0.9740075949699646,0.042947278868767515
12,0.9810432767820261,0.9952202410640603,0.9904259377586583,0.9904837769592453,0.9903738077035646,0.019347679638910372,0.9575962405050954,0.9911103450482892,0.9782853664890415,0.9788154478996028,0.9777642786502838,0.042701806752912456
13,0.9816066460284538,0.9953693814411435,0.9907126874627474,0.9906909419205007,0.9907404324095805,0.018744390808747614,0.9582233678910038,0.9912571935884414,0.9786115115688692,0.9787954938027164,0.978436130669809,0.042061291394695166
14,0.9821179701474484,0.9954936493613669,0.9909740250430743,0.9910201202174712,0.9909332650219026,0.018192990628894214,0.9595521053960249,0.9915254673650187,0.9793089599378649,0.9784516442206598,0.9801765420744495,0.040689099219537554
15,0.9829361386194024,0.9957051944875996,0.9913905354922181,0.9914123320388412,0.991375160480071,0.01734158247410655,0.9571924680663693,0.9909842600745538,0.9780730393625077,0.9745762607743664,0.9816132726207857,0.04298303011924989
16,0.9830632873909741,0.9957356658392772,0.9914554641815373,0.991485179784542,0.9914313735130554,0.01718374782191488,0.9576782324621753,0.9911571866081609,0.9783250602983659,0.981049886634273,0.9756282327636595,0.04249247139500033
17,0.985022988371954,0.9962305681022237,0.9924521447422509,0.9924595711943144,0.9924486486132974,0.015221039135613753,0.9608199250313546,0.9918237732302758,0.979965006151507,0.9805565947486509,0.9793835022757132,0.03933678038658635
18,0.9864323788988809,0.9965867500505842,0.9931675613762622,0.993163895869781,0.9931744768289859,0.013812034545776125,0.9598942947003148,0.9916341554734013,0.9794817480348769,0.9808041068815415,0.9781735231799465,0.04024931019352329
19,0.9869478233830483,0.9967150452858463,0.9934291051241587,0.9934356597239127,0.9934259374777165,0.013282408097941796,0.9592899545546504,0.9914861004198751,0.9791665134891391,0.9785633837023087,0.9797811114018962,0.04083315018684634
