,train_iou_score,train_accuracy,train_fscore,train_precision,train_recall,train_loss,val_iou_score,val_accuracy,val_fscore,val_precision,val_recall,val_loss,parameters,freeze_encoder,inference_time
0,0.8197597892346499,0.9391023065140823,0.896624259635776,0.8605692824106174,0.9465840000188894,0.24619966088411552,0.8188871981636172,0.9585139338047273,0.8997004849295462,0.8939631091010188,0.9056715176951502,0.20685533073640636,28089825,True,0.008909925445914268
1,0.8769499562785239,0.9668914556264397,0.934205164054114,0.9276733249127272,0.9411684570904957,0.13648908565899637,0.831956753807683,0.962296686826214,0.9075562713607664,0.9124792564299801,0.9027926546912041,0.17627789128211238,28089825,True,0.008909925445914268
2,0.8861159635689067,0.9696250709598667,0.9394260846780156,0.9364656865716215,0.9426023353316737,0.12015446966779021,0.840744126227594,0.9640876891151549,0.9128185106861975,0.9087414299288106,0.9170109946881572,0.16383794911446112,28089825,True,0.008909925445914268
3,0.8915968508663064,0.9712322202617509,0.942508086771191,0.9405684879643176,0.9445867940992533,0.11240942994196083,0.8451291630345007,0.9648805106839826,0.9154212119117857,0.9045617522731904,0.9266556453320288,0.15796792122625536,28089825,True,0.008909925445914268
4,0.8958942447014466,0.9724698748760561,0.9449174072078333,0.9434347605418585,0.9465095219248998,0.10702407383966545,0.8490173441748466,0.9660652308694778,0.9177314283386354,0.9120267437350368,0.9235950410366058,0.15346622563177534,28089825,True,0.008909925445914268
5,0.8998200205380545,0.9735437080950909,0.9471228880012684,0.946051782859351,0.9482883562544776,0.1024689390090759,0.8511268506127017,0.9666785693937733,0.918979085260822,0.9159043392827433,0.9221442312963545,0.1504937323831743,28089825,True,0.008909925445914268
6,0.9026171915039028,0.9743627180795155,0.9486714175086696,0.9479394123883909,0.9494874024677857,0.09930577139577311,0.8517071970047492,0.9670412453912918,0.9193052928293904,0.9214812517166139,0.9172799183476357,0.15008346688362864,28089825,True,0.008909925445914268
7,0.9051758388956945,0.9750830695958799,0.9500706846823911,0.9495549114768151,0.9506596513167167,0.09649663399121093,0.8563484184203609,0.9680267120561291,0.9220566432322228,0.9208770500075433,0.9233130947236093,0.1449844971779854,28089825,True,0.008909925445914268
8,0.9074195750012899,0.9757218587852425,0.9513214845695578,0.9508622322149413,0.9518419168516251,0.0940789052384172,0.8574370828367048,0.9683721748090564,0.9227075374895526,0.924443946730706,0.921046760774428,0.1437200327073374,28089825,True,0.008909925445914268
9,0.9090791694625824,0.9762309416979256,0.9522296665665614,0.9518241289861222,0.9526991303076965,0.09228878054685728,0.8582421935373736,0.9686076717991982,0.9231523669535112,0.9260077803365647,0.9203732965453978,0.14291610352454648,28089825,True,0.008909925445914268
10,0.9120673645952181,0.9769518488872505,0.9539059643038291,0.9535110023074254,0.9543547637476948,0.08918627302250068,0.8587550126737165,0.9689102634306878,0.9234484347604937,0.93133853616253,0.9157689357957532,0.14224795949074534,28089825,True,0.008909925445914268
11,0.9128337111883993,0.977240011663379,0.9543004344126028,0.9539966691949803,0.954662602267905,0.08832285076917289,0.8617495481045016,0.9693433084795551,0.9252182879755574,0.9247168754377673,0.925766561300524,0.13934425096358022,28089825,True,0.008909925445914268
12,0.9146721380984851,0.9777009463262457,0.9553285981705772,0.9551463153414832,0.9555676151850891,0.08641200959085223,0.8606524111763123,0.96948589048078,0.9245688059637625,0.9356404369877231,0.9138470849683208,0.14022835416178547,28089825,True,0.008909925445914268
13,0.9168244888166148,0.9782660676386644,0.9565195000482232,0.956455029323249,0.956634095890488,0.08418673969700725,0.8617417533551492,0.9695683852318795,0.9252158749488093,0.9319883258112016,0.9186008447600947,0.13897199496146168,28089825,True,0.008909925445914268
14,0.9181831112366644,0.9786143872685327,0.9572588525458666,0.9571422694441314,0.9574252028981286,0.08275806975508025,0.8618944950642125,0.9695265360416906,0.92529585188435,0.9288985940717882,0.921794811564107,0.13891270852858018,28089825,True,0.008909925445914268
15,0.9192785640995582,0.9789156149288937,0.9578614727050841,0.9576123619605158,0.9581635950323575,0.0816144885902175,0.8638845374507289,0.9701182102003405,0.9264651152395431,0.9341318117034051,0.918973873699865,0.13693842195695444,28089825,True,0.008909925445914268
16,0.9200242965637087,0.9792043049493152,0.9582414408485005,0.9581718066173471,0.9583579092799785,0.08083288846369491,0.8639585731490964,0.9698571495471462,0.9264985399861487,0.9256170795809838,0.9274350635467039,0.13674785533258987,28089825,True,0.008909925445914268
17,0.9213081569614299,0.9794967211558961,0.958954852305816,0.9588938768736583,0.9590614289941202,0.07949858820271151,0.8654756219156325,0.9703255853345318,0.9273684611243587,0.9289582881235305,0.9258539494006864,0.13523760437965393,28089825,True,0.008909925445914268
18,0.9225533908020276,0.9798206637999815,0.9596342864877467,0.9595414335598688,0.9597696988042702,0.07821526102169246,0.8633071347590414,0.9698944774366196,0.9261181114181395,0.9301131290774195,0.9222198234450434,0.1373169056830868,28089825,True,0.008909925445914268
19,0.9236047143687713,0.9801246536996415,0.9602041254062693,0.9601273798273658,0.9603190490143575,0.07714429945649506,0.8663226414111352,0.9705585039431049,0.9278790623910964,0.9310240707089825,0.9248210595500083,0.1342740462672326,28089825,True,0.008909925445914268
