,train_iou_score,train_accuracy,train_fscore,train_precision,train_recall,train_loss,val_iou_score,val_accuracy,val_fscore,val_precision,val_recall,val_loss,parameters,freeze_encoder,inference_time
0,0.9012138549096596,0.9712767433785722,0.9465666799722072,0.9322520116108927,0.9641162022082269,0.17253058778499067,0.9011136629889089,0.9786287401953052,0.9476980413160017,0.9506197850550374,0.9448437892621563,0.11978733251171729,45666577,False,0.016313747875392436
1,0.9389306207696988,0.9842509819653805,0.9684341896273092,0.9680053945294843,0.9689450622321611,0.07266107315051999,0.926145270947487,0.9842729520413184,0.9614817663546532,0.963731457148829,0.9592792805164091,0.08099936189190032,45666577,False,0.016313747875392436
2,0.9508017318282196,0.9874068055458672,0.9747334878764793,0.9749782566794892,0.9745315681239649,0.05423630538110989,0.930608849371633,0.9852392317787293,0.9639546054024849,0.96786678606464,0.9601213249468034,0.07309187612225934,45666577,False,0.016313747875392436
3,0.9551633633449228,0.9885278735944407,0.9770342419763847,0.9773897362615394,0.9767157869014096,0.047706100171458043,0.9400202295472544,0.9873671695109336,0.9689577798689566,0.9735953702080635,0.9643983100691148,0.06212152877161579,45666577,False,0.016313747875392436
4,0.9590982105545618,0.9895788462224133,0.9790921004597312,0.9793349177182795,0.9788879580153734,0.04283251803002519,0.9415484705278951,0.987800931738269,0.9697941724331145,0.9816570483869124,0.9582727195755126,0.05992671558933872,45666577,False,0.016313747875392436
5,0.9629001629376457,0.9905458596760854,0.9810777626677842,0.9814565471991269,0.9807283215388983,0.03847686680619845,0.9461451442010942,0.9885300965078417,0.9722514315958946,0.9641145871531578,0.9805479539978887,0.05502725320477638,45666577,False,0.016313747875392436
6,0.9635347457591422,0.9907283698150775,0.9814046810050766,0.9818092614472033,0.981024569165492,0.03751804582580535,0.9473726835943036,0.9889157001049289,0.9729005405979774,0.9738627652968129,0.9719822474064365,0.05357109538970454,45666577,False,0.016313747875392436
7,0.9665370000627095,0.9914814595707908,0.9829667779152286,0.9831750206574645,0.9827802488225726,0.03430195836600419,0.9512390734687931,0.9896703381692211,0.9749466623029402,0.9692724145227861,0.9806987931651453,0.049463164421819875,45666577,False,0.016313747875392436
8,0.9679499542068153,0.9918712617639076,0.9836969517753693,0.9839186726925606,0.9835007400933159,0.032739601775496195,0.9516636498512759,0.9898896438460197,0.9751604160954875,0.980097379415266,0.9702888957915767,0.04887356392798886,45666577,False,0.016313747875392436
9,0.969509084024028,0.9922632730317731,0.9845052022255493,0.9847733422606157,0.9842542172194958,0.03105892745669715,0.952511711466697,0.9900491131890207,0.975613776714571,0.978480784162398,0.9727888299572854,0.04796651678700601,45666577,False,0.016313747875392436
10,0.9707093357084261,0.9925722242118362,0.9851229934988612,0.9853221726321979,0.9849426652004347,0.02976619803117127,0.9536311145751706,0.9903100652079424,0.9762076514382516,0.9822375341769187,0.9702655961436613,0.04676205496634208,45666577,False,0.016313747875392436
11,0.971421611571837,0.9927505109018698,0.985492037627884,0.9856749394374766,0.9853271474102456,0.028985913148623914,0.9547395744631365,0.9905068874359133,0.9767874700407827,0.9796259749320245,0.9739773725309678,0.045616016272575624,45666577,False,0.016313747875392436
12,0.9729270079809582,0.9931473931473084,0.9862666876617087,0.9864509204824372,0.9860981189177367,0.027434294113893053,0.955769270658493,0.9907676346840396,0.9773290166931766,0.9822259228075705,0.9725135757077124,0.044553573093106674,45666577,False,0.016313747875392436
13,0.9739645438824964,0.9934192373900709,0.9867997391668252,0.9869094314221623,0.9867056012153625,0.026356612752100262,0.9551935359354944,0.9905218655063259,0.9770336497214536,0.9728158241318116,0.9813005674269891,0.04507228539836024,45666577,False,0.016313747875392436
14,0.9749152026099999,0.9936399605565652,0.9872898587244068,0.9874260174726442,0.9871675579963557,0.025360860542687224,0.9590595210752177,0.9914925511806243,0.979053130072932,0.986061312498585,0.9721679312567558,0.04118887551369205,45666577,False,0.016313747875392436
15,0.974628425671725,0.9935846897308719,0.9871413294442427,0.9872802366952385,0.9870172013978452,0.025619445200673555,0.9562597294007579,0.9907526018158083,0.9775924451889532,0.9719796238407012,0.983286622070497,0.04398395457575399,45666577,False,0.016313747875392436
16,0.9762624823497627,0.994005380149834,0.9879808412764024,0.9880267545312101,0.9879470756632059,0.023964651003629267,0.9529866287785194,0.9900835444850307,0.9758661341282627,0.9715586198914432,0.9802258754930189,0.047188157035458464,45666577,False,0.016313747875392436
17,0.9802268155829943,0.9950074848526703,0.9900095461604584,0.9900330710028843,0.9899915915452885,0.0200074561134369,0.9638143210641801,0.9924315781362595,0.9815342253254308,0.9810574275832021,0.9820258857742432,0.0363802198440798,45666577,False,0.016313747875392436
18,0.9815743975266665,0.9953475742636326,0.9906973731302784,0.9907314021267248,0.9906696188664866,0.01864859264694856,0.9637494606356467,0.9924181670911851,0.9815023877928335,0.9810701964362973,0.9819428516972449,0.03643053962338356,45666577,False,0.016313747875392436
19,0.9821569259037718,0.9954966294741583,0.9909941673517705,0.991008993499504,0.9909845563118351,0.018051972967350408,0.9632202838697741,0.9922998807122632,0.9812215153248081,0.9786820748159962,0.9837902976620585,0.0369312426736278,45666577,False,0.016313747875392436
