,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,freeze_encoder,inference_time
0,0.8980627366688461,0.9606642372687993,0.9427740437964516,0.12567016819032156,0.9421778163819943,0.9824107424268183,0.9701999841995957,0.05297024295015155,8642451,False,0.012883028393844143
1,0.9459917936863764,0.982713173373474,0.9722087156323705,0.04310422113250987,0.953991896701309,0.9861331413377008,0.9764386303019976,0.03359652015398134,8642451,False,0.012883028393844143
2,0.9556075853283936,0.9858953396645551,0.977279050330238,0.030098007064484154,0.9603263792001976,0.9881557361134943,0.9797474325827831,0.025788665942426004,8642451,False,0.012883028393844143
3,0.9612201931087542,0.9877313380460854,0.9802102768271533,0.02422863469463013,0.9647663865449294,0.989512358071669,0.9820566795906929,0.021411919368887842,8642451,False,0.012883028393844143
4,0.9655769746672662,0.9891127352934004,0.9824780225753785,0.020477911418451924,0.9684638988296941,0.990624759557112,0.983971929775094,0.0185129833671282,8642451,False,0.012883028393844143
5,0.9683158402662403,0.9900199416791046,0.9838913621762803,0.01827427682517463,0.9702798454266675,0.9912134510166242,0.9849089237878907,0.016768230582183262,8642451,False,0.012883028393844143
6,0.9706108492787413,0.9907700239863855,0.9850770880986458,0.01661359166500458,0.9719492579406166,0.9916928320560813,0.9857687601503338,0.015720097523815226,8642451,False,0.012883028393844143
7,0.9725324783365099,0.9913788854327661,0.986067315773984,0.015273477991255752,0.97285503036571,0.9919715141350368,0.9862353902942728,0.01488058297139294,8642451,False,0.012883028393844143
8,0.9739435843842797,0.9918213117571559,0.9867937627197808,0.014297973910136211,0.9738533204456545,0.9922610566301168,0.9867483309979709,0.014120984752223177,8642451,False,0.012883028393844143
9,0.9749701761301591,0.9921367520068981,0.9873221167460648,0.013581252497110402,0.9755563443561769,0.9927765187227502,0.9876224229920587,0.013128002859511467,8642451,False,0.012883028393844143
10,0.9758464529424526,0.9924319176993114,0.9877699236989512,0.013004069298381086,0.9749798785965399,0.9925758906130522,0.9873265803984878,0.01330259273637016,8642451,False,0.012883028393844143
11,0.9768882728022013,0.9927690388268515,0.9883040907991479,0.012380043831829245,0.9749034114603726,0.9925606374470691,0.9872866644049594,0.013260601826433864,8642451,False,0.012883028393844143
12,0.9787599416956244,0.9933524258964727,0.9892618721000324,0.011361144826003202,0.9769586976969018,0.9932092135807253,0.9883411909049411,0.012147671771499344,8642451,False,0.012883028393844143
13,0.979362522957215,0.9935494519177844,0.9895697722375144,0.011007864355542166,0.9775164982057968,0.99335212527581,0.9886257108652365,0.011842989696646638,8642451,False,0.012883028393844143
14,0.9799841742136488,0.9937357827709309,0.9898877570319875,0.010642649987751473,0.9777114852419442,0.993413972404768,0.9887261424424514,0.011690741440035261,8642451,False,0.012883028393844143
15,0.9804343401637532,0.9938709294446846,0.99011783644744,0.010370800435293667,0.9760995417271022,0.9929404539882011,0.987901619020498,0.012479930553796155,8642451,False,0.012883028393844143
16,0.9808651540568686,0.9940196183436089,0.9903367782736426,0.010121736815783768,0.9781919965204202,0.9935607224140529,0.9889713671972168,0.011381050325789541,8642451,False,0.012883028393844143
17,0.9811645601583825,0.9941038377115421,0.9904898357690625,0.009926823891356396,0.9776983902139483,0.9933990926112771,0.9887193104006211,0.011588825369780916,8642451,False,0.012883028393844143
18,0.9813953585704497,0.9941879159237055,0.9906071177586351,0.009778281385429737,0.9772045837258393,0.9932815522517799,0.9884669735746563,0.011819493095829798,8642451,False,0.012883028393844143
19,0.9824599299470752,0.9945127719615788,0.9911500198072963,0.009221005639271756,0.979104570622714,0.9938418077972702,0.9894381345443006,0.010839592735722383,8642451,False,0.012883028393844143
