,train_iou_score,train_accuracy,train_fscore,train_precision,train_recall,train_loss,val_iou_score,val_accuracy,val_fscore,val_precision,val_recall,val_loss,parameters,freeze_encoder,inference_time
0,0.8717706528373231,0.9603528189181085,0.9276966737177131,0.8969809567196331,0.9639291605704409,0.3176362638485465,0.8634201455116274,0.968675582408905,0.9262973654270172,0.898151572942734,0.9563598608970639,0.22389995098114016,31780497,False,0.012990773259662091
1,0.922948146971844,0.9797831734917817,0.9598260040868796,0.9543854760048092,0.9654560721010199,0.12281814792699976,0.8811600971221923,0.9740422356128693,0.9364036619663239,0.9421431922912596,0.9307669973373416,0.14700438618659975,31780497,False,0.012990773259662091
2,0.9337015284930257,0.9827729808656787,0.965642326009602,0.9634392192787992,0.967934926799067,0.08390645454999499,0.9140792965888977,0.9812138295173646,0.9549055540561675,0.9428986573219299,0.9672638475894928,0.10037311434745788,31780497,False,0.012990773259662091
3,0.9380531331949059,0.9839564222739756,0.9679811323495737,0.9669250563571327,0.969128233149536,0.07097280518452928,0.9134779727458954,0.9809541857242584,0.9546082675456997,0.9372693085670472,0.9726347327232363,0.09411933779716491,31780497,False,0.012990773259662091
4,0.9448034881350387,0.9857581175658331,0.9715673576919058,0.9709246730744687,0.9722910336683268,0.06055940646575509,0.9272355604171754,0.9844093048572541,0.9620964014530183,0.9598746860027313,0.964340193271637,0.07791661381721497,31780497,False,0.012990773259662091
5,0.949571308784915,0.9870365238129943,0.9740943826529617,0.9738534302042243,0.9743710887760743,0.05392345390224215,0.8962609684467313,0.9774213624000548,0.9450424754619599,0.9427398002147678,0.9473857605457305,0.1068093514442444,31780497,False,0.012990773259662091
6,0.9517137955005904,0.9876037305757818,0.9752267914308335,0.9751132560851874,0.975382677893292,0.050682775060037044,0.9282624411582947,0.984821412563324,0.962662674188614,0.9692621386051178,0.9561742436885834,0.07403989911079409,31780497,False,0.012990773259662091
7,0.9560429682408957,0.9887382386621081,0.977498979496777,0.9774593067049683,0.9775755985040119,0.04567658109473709,0.9387704908847808,0.9869811356067657,0.9683213317394257,0.9693389678001404,0.9673259627819061,0.0628468084335327,31780497,False,0.012990773259662091
8,0.9573551553831361,0.9890722917733635,0.978183791004028,0.9782771027476564,0.9781377975803268,0.04389442088908722,0.9324741649627685,0.9856335854530334,0.9649340665340421,0.9662883770465849,0.963605657815933,0.0687575817108154,31780497,False,0.012990773259662091
9,0.9597780392283486,0.9897076677260246,0.9794520106829496,0.9795144651467935,0.9794236312533978,0.04115947520822508,0.937300556898117,0.9867206454277037,0.967540934085846,0.9723231899738312,0.96281610250473,0.0636354053020477,31780497,False,0.012990773259662091
10,0.9647531428731475,0.9909926044911068,0.9820445229236343,0.9820995989598721,0.9820121384802319,0.03601010879478355,0.9479457807540894,0.988944058418274,0.9732059800624848,0.9707770001888273,0.9756569707393645,0.052793185710906985,31780497,False,0.012990773259662091
11,0.9664581282096998,0.991451080281633,0.9829261951279227,0.9830236774040645,0.982850990050419,0.03419376166542073,0.9500652611255647,0.9894449210166932,0.9743230819702149,0.971380583047867,0.9772967982292177,0.05056860446929934,31780497,False,0.012990773259662091
12,0.9676198899596554,0.9917392219815941,0.9835305261731441,0.9835602939875797,0.9835192012906372,0.0329239236979855,0.9519516539573668,0.9899270248413087,0.9753242182731628,0.9807980370521545,0.969926943778992,0.04859359502792359,31780497,False,0.012990773259662091
13,0.9686323831553443,0.9920145902119781,0.9840513452850191,0.9840630200273709,0.984058606893497,0.031824287914094446,0.9515299379825594,0.9898072779178617,0.9751054000854492,0.9792395853996279,0.9710151755809784,0.0489590561389923,31780497,False,0.012990773259662091
14,0.9672498876289622,0.9916479379909677,0.9833374570186869,0.9834181543878444,0.9832796532109869,0.03312546104416812,0.9555407154560088,0.9906855666637417,0.9772143459320068,0.9807322347164155,0.9737321949005128,0.04484811425209045,31780497,False,0.012990773259662091
15,0.9702533110042562,0.9924134954175257,0.9848905673301908,0.984908030893569,0.9848913622081726,0.030061145175369747,0.9541258263587953,0.9903612935543062,0.9764701676368712,0.9792110979557039,0.9737494194507598,0.04618205666542053,31780497,False,0.012990773259662091
16,0.9691652775109562,0.9921384777939105,0.9843235437135058,0.9843042627313084,0.9843587528792838,0.031097710879524242,0.935060633420944,0.9862255597114563,0.9663374710083008,0.9726364505290984,0.9601364731788635,0.06517880916595457,31780497,False,0.012990773259662091
17,0.9696305480816007,0.992252826840059,0.98456689439023,0.9845311695471743,0.9846120088321515,0.030591327295566278,0.9578704464435578,0.9910855185985563,0.9784402918815613,0.9737327611446381,0.9832005333900453,0.04236878275871277,31780497,False,0.012990773259662091
18,0.9725910703042397,0.9930376636055774,0.9860933974273227,0.9860685930813765,0.9861294319456376,0.02761002725228332,0.9590926218032838,0.9914107227325439,0.9790715169906616,0.9791940474510193,0.9789565646648406,0.041099212169647216,31780497,False,0.012990773259662091
19,0.9745716815604301,0.9935494255003776,0.9871136726890886,0.9871177195307606,0.9871203325744865,0.025609341480379442,0.9518845498561859,0.9899017441272737,0.9752913653850555,0.9766301095485687,0.9739631628990174,0.048289021253585813,31780497,False,0.012990773259662091
