,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.2945611345080229,0.31355248047755313,0.4530900183778543,0.6893479422881056,0.3643465695472864,0.49303980974050676,0.5301782643565762,0.6273576158743637,2416552,4567597056,False
1,0.6187019904072467,0.7984076921756451,0.7525695608212397,0.4302495064643714,0.8376052173284383,0.9463000756043655,0.9104231435518998,0.22704396339563218,2416552,4567597056,False
2,0.8687528096712556,0.9593895582052375,0.9291950154763002,0.19839980625189274,0.8840407591599684,0.965775416447566,0.9378006974091897,0.15675165790777937,2416552,4567597056,False
3,0.8892740733348407,0.9666434343044574,0.9409217788622929,0.13913769217637872,0.902887327166704,0.9714315120990462,0.9483835777411093,0.12352630610649401,2416552,4567597056,False
4,0.8921416745736049,0.9674427692706767,0.9425247449141282,0.12626881553576547,0.9032588142615099,0.971456656089196,0.9486084889907105,0.1106509898717587,2416552,4567597056,False
5,0.9016385089892607,0.9706578988295336,0.9479332463099409,0.11140942573547362,0.8966813683509827,0.9695618519416223,0.9447887688875197,0.11843031186323898,2416552,4567597056,False
6,0.8973372624470638,0.969159428889935,0.9456186970839133,0.11405353248119354,0.9036951030676182,0.9719977470544671,0.948996277955862,0.10785399148097403,2416552,4567597056,False
7,0.8999976916955067,0.970173854094285,0.9469592960981221,0.11063821155291337,0.9094930153626661,0.9736961584824783,0.9521510578118837,0.10079965453881484,2416552,4567597056,False
8,0.9029670976675473,0.9712687822488639,0.9485736970718088,0.10565110353323129,0.9088322944366015,0.9731829808308529,0.9517614004703671,0.10045733933265395,2416552,4567597056,False
9,0.9062317667099147,0.9721293174303496,0.9505180842601337,0.10202906681941104,0.9093811695392315,0.9735963711371789,0.9521065812844495,0.09956966455166157,2416552,4567597056,False
