,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.7892543467191548,0.916781682234544,0.8760399772570683,0.2787447823927953,0.7833735874065982,0.9387156504851121,0.8772921848755616,0.2591738185057273,43293121,924844032,True
1,0.8725186723929184,0.9614946842193604,0.9313383102416992,0.15321941444507017,0.8980567581378496,0.9701386781839222,0.9458644241094589,0.1288122752538094,43293121,924844032,True
2,0.8902491376950191,0.967278370490441,0.9414225942813433,0.12966732222300315,0.8898338113839808,0.9684742047236516,0.9413055915098923,0.13089787501555228,43293121,924844032,True
3,0.8967069788621022,0.9692362913718591,0.9452240249285332,0.11918262678843278,0.9024392228860123,0.972069474366995,0.9483142678554243,0.11474930093838619,43293121,924844032,True
4,0.8993043956848292,0.9699130791884203,0.9466592497550526,0.11405951013931859,0.8939935908867764,0.969608600323017,0.943495587660716,0.1230069169631371,43293121,924844032,True
5,0.9050630021553773,0.9716751758868878,0.9499092961733157,0.10736337991861199,0.9080208677511951,0.973619296000554,0.9514172982711059,0.10705344608196846,43293121,924844032,True
6,0.9117954018024297,0.9740267441822934,0.953626383955662,0.09953957108350901,0.9024170350569946,0.9722979068756106,0.9481626588564649,0.1124315387927569,43293121,924844032,True
7,0.9151791357077088,0.9749309099637545,0.9555364617934595,0.09530402261477251,0.9017300857947423,0.9720973693407499,0.9478045919766794,0.11112386675981377,43293121,924844032,True
8,0.9164416709771522,0.9754901574208187,0.9561802859489732,0.09404010153733766,0.8968836871477275,0.9706436303945687,0.9444735646247866,0.1163795177753155,43293121,924844032,True
9,0.917564612168532,0.9757252381398127,0.9568126155779914,0.09300575004174161,0.9028064035452328,0.9723314597056464,0.948326125741005,0.11097868474630207,43293121,924844032,True
