,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder,inference_time
0,0.8746740732384823,0.9514928864336563,0.9295152069508347,0.1356990864907188,0.9019003311793008,0.9708463086022271,0.9483248889446259,0.10377684566709731,21431713,6123683840,False,0.00410789999878034
1,0.9125717652255092,0.9731626729855593,0.9541803105124109,0.09106704626960314,0.9159261153803933,0.9750557144482932,0.9560854269398581,0.08756626645723979,21431713,6123683840,False,0.00410789999878034
2,0.9156360359027468,0.9740577758043665,0.9558798287106656,0.08707467098345706,0.9089355468749999,0.9717481732368468,0.9522460632854037,0.09298874272240532,21431713,6123683840,False,0.00410789999878034
3,0.9189977549958506,0.9751471007007293,0.9577010917937618,0.08312910315634188,0.9276343683401743,0.9784085750579833,0.9624298248026106,0.07482189271185134,21431713,6123683840,False,0.00410789999878034
4,0.9217020417081896,0.9760203786279962,0.9591698098456721,0.08035136365342414,0.927622805039088,0.978542301389906,0.9624233411418067,0.07481902175479466,21431713,6123683840,False,0.00410789999878034
5,0.9234330030693405,0.976594802977025,0.9601325043316544,0.07859624391314628,0.9218371146255069,0.9769361085361905,0.9593030677901374,0.08039003610610959,21431713,6123683840,False,0.00410789999878034
6,0.9257532344467339,0.9773230251224563,0.9613772760862592,0.07599831860640954,0.9304483632246653,0.9790965517361959,0.9639451735549505,0.07140222191810608,21431713,6123683840,False,0.00410789999878034
7,0.9256910154189185,0.9772862401501887,0.9613580669479811,0.07589196131147187,0.9300589660803477,0.9788790477646722,0.963737772570716,0.07162685195604958,21431713,6123683840,False,0.00410789999878034
8,0.9299349140846868,0.9786467058905242,0.9636567063715263,0.07163980843006876,0.920460045337677,0.9765713214874268,0.9585519168112013,0.08083162042829724,21431713,6123683840,False,0.00410789999878034
9,0.9301805920984554,0.9787555398612182,0.9637715343771311,0.07125492685142606,0.9323049419456058,0.9797080490324231,0.9649437699053023,0.06897117694218953,21431713,6123683840,False,0.00410789999878034
10,0.9295986089213141,0.9785530347933715,0.9634632536734659,0.07168783196087541,0.9220801956123776,0.9770304494433931,0.959424955977334,0.07954938875304328,21431713,6123683840,False,0.00410789999878034
11,0.9322016924277117,0.979377151905805,0.964877100511529,0.06913562273157052,0.934987915886773,0.980590992503696,0.9663839969370099,0.06672175725301105,21431713,6123683840,False,0.00410789999878034
12,0.9315888635043439,0.9791702799413394,0.9645453855909148,0.06974740960132117,0.9341182112693787,0.9804563654793632,0.9659128619564904,0.0673362778292762,21431713,6123683840,False,0.00410789999878034
13,0.9324982063523657,0.9794715327778081,0.9650213088112314,0.06876738181059393,0.9253194630146027,0.9780514902538723,0.9611767563554976,0.0757134523656633,21431713,6123683840,False,0.00410789999878034
14,0.9346107936453545,0.9801801306077803,0.9661608584995924,0.06662375968078085,0.9383614361286163,0.9817364149623447,0.9681742323769463,0.06327678097618951,21431713,6123683840,False,0.00410789999878034
15,0.9352629698556049,0.9803579442802519,0.9665073916829865,0.0659577956144837,0.9229493902789223,0.9762749671936035,0.9598897463745542,0.07803345057699415,21431713,6123683840,False,0.00410789999878034
16,0.9330387231947361,0.979675366960723,0.9652946159757418,0.06799199731870627,0.9379196796152327,0.9813254012001885,0.9679377840624915,0.06327302257219951,21431713,6123683840,False,0.00410789999878034
17,0.9378550100600583,0.9811475523586929,0.96788503383768,0.06329183537384563,0.9343461162514157,0.9806044101715088,0.9660354620880551,0.06672240628136529,21431713,6123683840,False,0.00410789999878034
18,0.93830193048236,0.9812705462006317,0.9681355740832187,0.06278049603275868,0.935573332839542,0.9805946879916723,0.9666886164082421,0.06575618187586467,21431713,6123683840,False,0.00410789999878034
19,0.9396065624280907,0.981702427754457,0.9688284657467371,0.06155262527794676,0.9353380037678611,0.98040595319536,0.9665690064430237,0.06551281611124675,21431713,6123683840,False,0.00410789999878034
