,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.7793869152665138,0.9098802988345807,0.8614564520808367,0.1471705253307636,0.8736981738072176,0.9628016857000498,0.9321297567624314,0.07085726467462686,45108161,1914699776,True
1,0.8767211471612636,0.962476446078374,0.9338855330760664,0.0688406160244575,0.8901156485080718,0.9674949921094456,0.941293476865842,0.06143437669827386,45108161,1914699776,True
2,0.8853434576438023,0.965331270144536,0.9388702534712279,0.06337618598571193,0.8919646728497281,0.9684741313640888,0.9423908579808014,0.059520928905560405,45108161,1914699776,True
3,0.8904488911995521,0.9671549246861384,0.9416617774046384,0.0603026426755465,0.8954359086660237,0.9695579363749576,0.9444071295169686,0.0571615707415801,45108161,1914699776,True
4,0.8959365062988722,0.9688932345463679,0.9448263484698075,0.056782972354155324,0.8991366212184614,0.9700958728790283,0.9463951083330007,0.05535591336397023,45108161,1914699776,True
5,0.8919981855612537,0.9679374144627497,0.9425489868109043,0.05893494188785553,0.8966425943833127,0.9700815677642824,0.9450735633189864,0.05633082756629356,45108161,1914699776,True
6,0.8974326952145649,0.9694312444100013,0.94569463798633,0.0557066947221756,0.8979854136705401,0.9703982518269464,0.9458270508509418,0.05576237004536848,45108161,1914699776,True
7,0.906894280360295,0.9723970981744618,0.9509814633772924,0.05060532918343176,0.8939971923828123,0.9692741082264826,0.9436072936424843,0.05841370614675374,45108161,1914699776,True
8,0.9061758793317354,0.972316833642813,0.9505717639739698,0.05103824459589446,0.9014554115442128,0.9715257057776816,0.9477661274946655,0.053800030396534845,45108161,1914699776,True
9,0.9116069319156501,0.9739105609747081,0.9535414782854227,0.04802983082257784,0.9043156195145385,0.9720930869762715,0.9493324619073134,0.052286317715278044,45108161,1914699776,True
