,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.8008238868071483,0.9336864214677074,0.8742383520763655,0.19377355965284196,0.8913128284307628,0.9683012412144589,0.941958092726194,0.10041961646997014,43251944,1048576000,True
1,0.893973749417525,0.9680023285058827,0.9437861763514004,0.08524008209888749,0.898151839008698,0.9703279091761663,0.9457561763433308,0.07971859780641702,43251944,1048576000,True
2,0.8958987066378961,0.9688890438813429,0.9447750942065167,0.0748492869047018,0.9034338215222726,0.9717896076349114,0.9487180686914002,0.06845342081326707,43251944,1048576000,True
3,0.8981155947997018,0.9696780718289889,0.9459749918717605,0.06846481447036448,0.904999744433623,0.9723797302979691,0.9496116489171981,0.06393733735267933,43251944,1048576000,True
4,0.8987269092064638,0.9698958947108341,0.9462087567035969,0.06499513869102182,0.9087513089179994,0.9733855816034171,0.9517112993277037,0.058851074713927046,43251944,1048576000,True
5,0.9041764552776631,0.971634186231173,0.9493489196667305,0.06072136989006629,0.907217109432587,0.9729707882954525,0.9508237976294296,0.05832617787214426,43251944,1048576000,True
6,0.9011505062763508,0.9705361953148477,0.9476715119985435,0.061251284984441885,0.9100928616065247,0.9738755868031429,0.952489177768047,0.05822623463777394,43251944,1048576000,True
7,0.904053243306967,0.9716410178404589,0.9491104334592821,0.057919959609325125,0.9108950931292313,0.974247510616596,0.9529603536312395,0.05538662694967711,43251944,1048576000,True
8,0.9049198742096239,0.9719556203255286,0.949647259253722,0.05714532274466294,0.9104825178017985,0.9738985208364633,0.9526986445371921,0.05476808318724998,43251944,1048576000,True
9,0.9055707019108992,0.9721050904347346,0.9501539629239302,0.05597380147530483,0.9119933648751332,0.9745882107661319,0.9535352645012047,0.052925754051942095,43251944,1048576000,True
