,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.7993708659823126,0.9226286044487586,0.8795030225928013,0.47384636218731213,0.9021220998122144,0.9714965728613046,0.9480847051510445,0.34199452170958883,6628945,5817499648,False
1,0.8934706724607029,0.9674707284340494,0.9430621575850705,0.3196623371197628,0.9032455591055063,0.9712524414062501,0.948768587066577,0.2848737698334914,6628945,5817499648,False
2,0.9065189189635792,0.972117992547842,0.9504761122740231,0.2620851867474042,0.9061561341469104,0.9722185868483325,0.9502962976694107,0.24181315646721774,6628945,5817499648,False
3,0.9104372262954712,0.9734161266913783,0.9527719135467821,0.22259480563493875,0.9038801720509163,0.9712862601647011,0.9491234456117339,0.2115882600729282,6628945,5817499648,False
4,0.9211788945473159,0.9767339688081006,0.9587682072932903,0.18690838836706605,0.9166101526755553,0.9757970021321225,0.9561172242348013,0.17787712353926438,6628945,5817499648,False
5,0.9235433133748864,0.9776227841010459,0.9600418026630694,0.16516289573449355,0.9143759654118465,0.974819669356713,0.954953427498157,0.16014861716673923,6628945,5817499648,False
6,0.9337708560320047,0.9807110199561486,0.9656502352311062,0.14015531998414263,0.9170702019563087,0.975987828694857,0.9564088628842281,0.14763385286697975,6628945,5817499648,False
7,0.9331426929969054,0.9804190122164214,0.9653027504682543,0.1274183770784965,0.9083258830584015,0.9730548033347495,0.9516526426260291,0.14323553099082065,6628945,5817499648,False
8,0.9442961582770715,0.9839072869374202,0.9712667671533732,0.1118176797261605,0.9182783307937477,0.9762506118187537,0.957105910548797,0.13373754345453703,6628945,5817499648,False
9,0.9498962599497577,0.9856170599277201,0.9742283786718662,0.106439457489894,0.9190493042652423,0.9765690931907067,0.9575219750404359,0.13282656440368068,6628945,5817499648,False
