,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.7383673254113932,0.9043289698087249,0.8244776528042096,0.45220337578883546,0.8729159591289668,0.9602505885637723,0.9316032803975618,0.3300436987326695,166432121,12599689216,False
1,0.8806824305882819,0.9630291920441845,0.9360336122604518,0.27991510583804213,0.893574610352516,0.9681146695063664,0.943473239357655,0.2272797926114156,166432121,12599689216,False
2,0.8992160535775696,0.9696771731743444,0.9465278409994566,0.2056822387071756,0.9082648352934762,0.9728028040665846,0.9515024366287087,0.1768627648170178,166432121,12599689216,False
3,0.9127648553022971,0.9740680456161501,0.9541673144468893,0.16130026143330786,0.9004462498884934,0.9698915206469022,0.9473089770628857,0.14865856675001288,166432121,12599689216,False
4,0.9140730454371524,0.9743351019345795,0.9548453849095563,0.1343030906640566,0.9108650260246715,0.9741878509521485,0.9529660951632719,0.1270999472874862,166432121,12599689216,False
5,0.9208866930924929,0.9766491926633394,0.958636204783733,0.11342750260463129,0.8959149053463571,0.9685013844416692,0.9447871607083542,0.11372977724442115,166432121,12599689216,False
6,0.9205642663515533,0.9763352412443898,0.9585145024152901,0.09900034390963039,0.9124626700694745,0.9743286279531627,0.9538858922628258,0.09894139147721805,166432121,12599689216,False
7,0.929918850843723,0.979662124927227,0.9635514341867889,0.08548034269076125,0.9137602448463441,0.9746471735147331,0.9545911046174856,0.0861855149269104,166432121,12599689216,False
8,0.9321222649170803,0.9801910198651828,0.9647355549610579,0.07654100198012136,0.9157857665648825,0.9754300117492677,0.9557073975984868,0.07998930376309614,166432121,12599689216,False
9,0.9329290997523528,0.9804127583136925,0.9651752939591043,0.06962101276104261,0.9077901290013242,0.973325280042795,0.9512175573752476,0.07809503032610966,166432121,12599689216,False
