,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.8177703633331336,0.9368086411402774,0.8922113707432382,0.14642226810638725,0.8723777119929975,0.9637838968863853,0.931158532316868,0.08411314395757823,43293121,3623878656,False
1,0.8924251760427767,0.9680617222419152,0.942718588388883,0.06398466802560365,0.9060616539074823,0.9720558386582594,0.9502651955072696,0.054440438747406006,43293121,3623878656,False
2,0.9070818057427038,0.9725943712087778,0.9509428796859886,0.05268116868459261,0.9136379177753742,0.9753443461198075,0.9545012872952682,0.051971747325016915,43293121,3623878656,False
3,0.9095672632639223,0.9733431155865009,0.9523841681388706,0.05062129291204306,0.9207161871286536,0.9771754558269794,0.9583541441422243,0.0460506402529203,43293121,3623878656,False
4,0.916453283566695,0.9755479647563053,0.9561019895168453,0.04661654852903806,0.9191101434139105,0.9768510231604942,0.9574748415213364,0.04599331777829389,43293121,3623878656,False
5,0.9197710718099886,0.9764112967711231,0.9579795129024066,0.04430923668237832,0.9001933072622005,0.9720060825347902,0.9458847137597889,0.061675028159068175,43293121,3623878656,False
6,0.9233025782383406,0.9775050695125872,0.9598537133290217,0.04253031428043658,0.8701166831530057,0.963682697369502,0.9249586829772363,0.07976596286663641,43293121,3623878656,False
7,0.9217775762081147,0.9773506201230561,0.9590173478309925,0.043144275362675004,0.8820035898914704,0.9672910158450786,0.934543388394209,0.07188078073354867,43293121,3623878656,False
8,0.9221164618547146,0.9772495948351345,0.9592387699163877,0.04259829681653241,0.8811584212459049,0.9671327425883368,0.9337769597768782,0.07141323387622832,43293121,3623878656,False
9,0.9253006118994491,0.9783017360247098,0.9610245869709899,0.04089228923504171,0.8717871130659031,0.9642912607926588,0.9282383792675459,0.07803631975100589,43293121,3623878656,False
