,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder,inference_time
0,0.8510979229862664,0.9533839595728905,0.9102887305291905,0.3113819669032918,0.8766072856055366,0.9599857131640118,0.9342060420248243,0.19318072663413158,24430097,16024338432,False,0.008940639975480735
1,0.9034334352646747,0.9702027529135517,0.9491425231955519,0.1496789352647189,0.9059621691703796,0.9720842904514737,0.9506109721130797,0.12981957528326243,24430097,16024338432,False,0.008940639975480735
2,0.9116639604513673,0.9729126938458146,0.9537148071431563,0.11319749519742765,0.9158223138915168,0.9745145440101624,0.9560264084074234,0.10212606522772047,24430097,16024338432,False,0.008940639975480735
3,0.9168440877706157,0.9745183306178827,0.9565527021199806,0.09757062690011388,0.9135256409645081,0.974393884340922,0.9547823899322087,0.09784192509121367,24430097,16024338432,False,0.008940639975480735
4,0.9137879842999338,0.9736043625864488,0.9548569835465531,0.09562169614879562,0.9137155181831783,0.9741990698708428,0.9548755950397917,0.09479642576641505,24430097,16024338432,False,0.008940639975480735
5,0.922700953209537,0.9763914757761462,0.9597475939783555,0.08397073307256588,0.9198173383871715,0.975743783844842,0.9581998156176672,0.08599459131558737,24430097,16024338432,False,0.008940639975480735
6,0.9260994963262275,0.9775208933600067,0.9615798010223215,0.07893014570762372,0.9189405507511563,0.9757280151049297,0.9577357272307078,0.08527506391207376,24430097,16024338432,False,0.008940639975480735
7,0.9270782641980843,0.9777974287668862,0.9621158057245713,0.07677740612249265,0.9232205914126502,0.9766481055153741,0.9600526690483094,0.0800094207127889,24430097,16024338432,False,0.008940639975480735
8,0.9301808394234755,0.9787915753222058,0.9637910250959724,0.0728936681802245,0.9242468045817482,0.9772191842397056,0.9605972170829773,0.07841928468810186,24430097,16024338432,False,0.008940639975480735
9,0.9322691929751428,0.9794148535564027,0.9649027729856559,0.07026207584074175,0.926936215824551,0.9778472251362271,0.9620489709907107,0.07531275020705329,24430097,16024338432,False,0.008940639975480735
10,0.9323258715114372,0.9794579429187995,0.9649304898305869,0.06977102057687172,0.92287610967954,0.9767204721768696,0.9598667224248251,0.07899036010106404,24430097,16024338432,False,0.008940639975480735
11,0.9339304573234468,0.9799918689947018,0.9657961500102077,0.06785206822143205,0.9267517626285553,0.9781307048267788,0.9619615972042085,0.07495534088876513,24430097,16024338432,False,0.008940639975480735
12,0.9374095030214595,0.981019725744752,0.9676719424368321,0.0641181057897107,0.9252837399641671,0.9774147537019517,0.9611562324894799,0.07614602976375155,24430097,16024338432,False,0.008940639975480735
13,0.9386118979289616,0.9814418225452818,0.9683033419751574,0.06271091685898003,0.9250970648394692,0.9775758253203498,0.9610651102330949,0.0761654641893175,24430097,16024338432,False,0.008940639975480735
14,0.9382063856070069,0.9813411838706882,0.968079954728313,0.06296517383093124,0.9293723702430725,0.9788367085986666,0.9633712735440996,0.07164891229735479,24430097,16024338432,False,0.008940639975480735
15,0.9410244856757678,0.9822383844989471,0.9695843328004599,0.06001521801126415,0.927843557463752,0.9784184694290161,0.9625485903686949,0.07320623927646214,24430097,16024338432,False,0.008940639975480735
16,0.9428256277380319,0.9827288389205933,0.9705434695057484,0.058097292637002855,0.9283263948228624,0.978433926900228,0.9628084666199155,0.07254407803217569,24430097,16024338432,False,0.008940639975480735
17,0.9454891188391322,0.9835525271536293,0.9719634843968795,0.05533789971779132,0.9277715020709567,0.9782326685057746,0.9625060061613718,0.07286925779448615,24430097,16024338432,False,0.008940639975480735
18,0.9454925882405248,0.9836010521855848,0.9719535084976548,0.05526092682761706,0.9283252093527053,0.9783348176214429,0.962800082233217,0.07219511601659988,24430097,16024338432,False,0.008940639975480735
19,0.9493463196973693,0.9847835864143812,0.9739884843771482,0.05132765742554063,0.9253643254439036,0.9777090152104695,0.9612037473254733,0.07514842682414583,24430097,16024338432,False,0.008940639975480735
