,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder,inference_time
0,0.9080782103538511,0.9727696786608013,0.9505647003012042,0.09304989687034058,0.9215000808238984,0.9772045167287187,0.9588630851109825,0.07910003940264386,23155393,3344957440,False,0.00981761000584811
1,0.9248134020396637,0.9781587403161183,0.9605873896394453,0.07569670813424247,0.9221107025941209,0.9776987711588542,0.9592105050881703,0.07826501170794167,23155393,3344957440,False,0.00981761000584811
2,0.9301166442462381,0.9797278022766112,0.9635333148922245,0.07030378018106735,0.9135384921232854,0.9740085188547767,0.9545417261123654,0.08702637910842898,23155393,3344957440,False,0.00981761000584811
3,0.9343771917479382,0.9810761104311262,0.9657951734747207,0.06603951803275517,0.9256177655855811,0.9779653453826905,0.9610643223921461,0.07505908886591588,23155393,3344957440,False,0.00981761000584811
4,0.9386383870669771,0.9823524849755431,0.968117027708463,0.06174931040831974,0.9313730053106943,0.9799614715576176,0.9642421420415241,0.06893141508102418,23155393,3344957440,False,0.00981761000584811
5,0.9406346679585315,0.9829381057194294,0.9691929405927662,0.05971066125801636,0.9352507376670834,0.9813053131103516,0.9662626429398857,0.0651238548755646,23155393,3344957440,False,0.00981761000584811
6,0.9429762147154124,0.9836355113983161,0.9704180184432428,0.05737857401371002,0.9390793200333917,0.9826212787628168,0.9683311684926356,0.061217713356018076,23155393,3344957440,False,0.00981761000584811
7,0.9484140686477939,0.9852778823035105,0.9733386812039793,0.051910542675426975,0.9325366814931232,0.9802593930562339,0.9648056300481166,0.06775989055633544,23155393,3344957440,False,0.00981761000584811
8,0.9509030960287367,0.9860215820584987,0.9746913645097195,0.04942572551114219,0.9407191689809157,0.9830506070454919,0.9692403717835747,0.05951686700185138,23155393,3344957440,False,0.00981761000584811
9,0.953019817301205,0.986628939083644,0.9758123691592901,0.04727455914020538,0.9427953191598254,0.9835288143157961,0.9703346157073977,0.05754944125811259,23155393,3344957440,False,0.00981761000584811
10,0.9550673589536126,0.9872077812467309,0.9768962794542317,0.04523843986647467,0.9418064888318379,0.9831028620402018,0.9697865605354308,0.05841663320859272,23155393,3344957440,False,0.00981761000584811
11,0.9566891923972548,0.9876786170686996,0.9777643908773148,0.04358727685042787,0.9445820033550265,0.9842038536071783,0.9712896215915678,0.055624777078628555,23155393,3344957440,False,0.00981761000584811
12,0.9603737850700097,0.98874892439161,0.9797048230682105,0.03989001819065638,0.9432810771465304,0.983832778930664,0.9706192040443419,0.05691511670748394,23155393,3344957440,False,0.00981761000584811
13,0.9608098114388318,0.9888855763844078,0.9799257676942003,0.03944774295602523,0.9453912055492399,0.9844361654917397,0.9717189455032351,0.054826427698135394,23155393,3344957440,False,0.00981761000584811
14,0.9640908317055016,0.9898299237659993,0.9816513947929663,0.03617211358887812,0.9445244387785594,0.9840415350596108,0.9712946220239005,0.055639193852742505,23155393,3344957440,False,0.00981761000584811
15,0.9661575109618052,0.9904298959459577,0.9827278579984385,0.03410095879009793,0.9459811969598133,0.9845353285471601,0.9720614373683927,0.05418364723523457,23155393,3344957440,False,0.00981761000584811
16,0.9673089483806057,0.9907567725862781,0.983330081105232,0.032937279854501976,0.9493111689885461,0.9854861386617026,0.973817138671875,0.05090264240900674,23155393,3344957440,False,0.00981761000584811
17,0.9682911154202053,0.9910404218946184,0.9838391123499184,0.03195281122412002,0.9481357284386953,0.9852881940205893,0.9731878407796224,0.05202412128448484,23155393,3344957440,False,0.00981761000584811
18,0.9695951007093703,0.9914081014905657,0.9845223769971299,0.030637901169913145,0.945544013182322,0.9846235116322836,0.9718070280551915,0.05457639495531719,23155393,3344957440,False,0.00981761000584811
19,0.9707956335374273,0.9917811427797595,0.9851472891228543,0.029435224958828513,0.9481145977973943,0.9851339149475096,0.973214051326116,0.05203429182370506,23155393,3344957440,False,0.00981761000584811
