,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.368250739115935,0.4815551225955671,0.5324711140531759,0.6318147549262412,0.5569327714351507,0.7774531841278076,0.7142826398977868,0.5607535231571932,48888741,6387924992,False
1,0.710292467704186,0.8804075901324931,0.8265095674074612,0.5273858824601545,0.8104507120756003,0.9353056779274574,0.894745986048992,0.4965153886721684,48888741,6387924992,False
2,0.8568942592694211,0.9533235568266647,0.9220567311231909,0.4778317797642487,0.8927627985294049,0.9678518863824697,0.9430068261348281,0.4648263339812939,48888741,6387924992,False
3,0.8885559703295046,0.9654658849422748,0.9405913043480654,0.44331911091621107,0.899649379345087,0.9696518366153423,0.9467960939957546,0.4306304133855379,48888741,6387924992,False
4,0.8959765090392187,0.9682330993505625,0.9445730722867526,0.41152583062648773,0.8997778250620915,0.9697038302054771,0.9467878043651583,0.3956839912212813,48888741,6387924992,False
5,0.9124660148070407,0.9738519558539758,0.9539724061122309,0.37779362155840945,0.8948582273263199,0.9681583092762873,0.9441847170774754,0.36775852625186617,48888741,6387924992,False
6,0.915017082140996,0.9744666723104624,0.9553336982543653,0.3460015746263357,0.9149421900510788,0.9749104151358973,0.9553050307127144,0.33552749913472396,48888741,6387924992,False
7,0.9232883499218869,0.977094219281123,0.9598479763819621,0.31154277576850015,0.9132172763347625,0.9742944974165697,0.9542637593471085,0.30894267559051514,48888741,6387924992,False
8,0.9312264896356142,0.9796670858676616,0.9641843300599318,0.2927392148054564,0.9160232154222637,0.9752012399526744,0.9558302805973932,0.3054341375827789,48888741,6387924992,False
9,0.9391097231553153,0.9822418506328877,0.9684164684552412,0.2877296163485601,0.9183843009746991,0.9759753117194541,0.9571241243527485,0.3024767109980949,48888741,6387924992,False
