,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.8185499688753717,0.9356644245294423,0.8909928357371916,0.29530978202819835,0.8885879745850195,0.9660652509102455,0.9404868105283151,0.19337066434896907,51513233,3454009344,True
1,0.8888870718387457,0.9662468433380127,0.9405580908060072,0.17401688947127414,0.8802226953781567,0.962918501633864,0.93573304437674,0.15051622115648708,51513233,3454009344,True
2,0.8996995527010697,0.9701902774664071,0.9467929131709613,0.13383016563378847,0.8980299475101324,0.9704714371607853,0.9458220165509444,0.12386380365261665,51513233,3454009344,True
3,0.9059881384556111,0.9717982732332668,0.9504604729322288,0.10958285744373614,0.9021034641907765,0.9711056122413046,0.9479650121468763,0.1042719494837981,51513233,3454009344,True
4,0.9107397611324604,0.9737373040272642,0.952970586144007,0.0940016920749958,0.9087858222998105,0.973474493393531,0.9518117377391228,0.08913944317744325,51513233,3454009344,True
5,0.9171391702615299,0.9756444967710054,0.9565419004513667,0.08120131836487698,0.9037969639668095,0.9716255939923797,0.9489134882505124,0.08351970062806054,51513233,3454009344,True
6,0.9226709432326831,0.9773646868192232,0.9596130079947984,0.07158052921295165,0.901224521490244,0.9715499786230235,0.9475845683079499,0.08013263344764705,51513233,3454009344,True
7,0.9256924791977955,0.9781968318499052,0.9613007857249333,0.06427210913254665,0.9053090478365239,0.9720999919451199,0.9497594088315967,0.07198543388109939,51513233,3454009344,True
8,0.9276718520201171,0.9789165716904861,0.9623518482996863,0.059894219040870667,0.9044357847708921,0.9720838161615226,0.9493204332315003,0.06940237604654753,51513233,3454009344,True
9,0.9269973326187866,0.9786701844288754,0.9619973909396393,0.056422861722799436,0.9031463047632804,0.971484120075519,0.9486382855818823,0.0671242899619616,51513233,3454009344,True
