,train_iou_score,train_accuracy,train_fscore,train_loss,val_iou_score,val_accuracy,val_fscore,val_loss,parameters,memory_used,freeze_encoder
0,0.7572670905635909,0.9113830969883845,0.8531999353032846,0.3126661066825573,0.8480759010865135,0.9514047824419462,0.9166880754324105,0.17145103560044214,4378513,1767899136,True
1,0.8670934129219788,0.9582494772397555,0.9282124432233664,0.13539778498502875,0.8876677017945509,0.9663152236204882,0.9398678942368579,0.11158601481180926,4378513,1767899136,True
2,0.8824451749141397,0.9637404955350434,0.9370464212619343,0.10572283313824582,0.8857245938136029,0.9653922136013325,0.9386956794903828,0.10227901087357447,4378513,1767899136,True
3,0.888774317044478,0.9664363677685078,0.940732126052563,0.09194089013796589,0.8873690916941716,0.967455056997446,0.9397848924765222,0.0928132236003876,4378513,1767899136,True
4,0.894322639474502,0.9682426636035624,0.9438702704814762,0.08197568013117863,0.899606797557611,0.9706844825011033,0.9466871458750504,0.07691340033824628,4378513,1767899136,True
5,0.9006361525792342,0.970256805419922,0.9472575199145535,0.07266805263666004,0.8940904140472413,0.9687879177240225,0.94340617954731,0.07628777623176575,4378513,1767899136,True
6,0.9068956696070158,0.9722685630504901,0.9509089176471415,0.06656170005981743,0.8974094046996188,0.9694178471198449,0.9454175325540396,0.07219865688910851,4378513,1767899136,True
7,0.9153267019070114,0.9747679783747747,0.9556456678188763,0.05961264555270856,0.8801788171896567,0.9654024014106166,0.9358006486525903,0.078574252816347,4378513,1767899136,True
8,0.9126819899448981,0.9740471473106972,0.9541426094678733,0.058578666586142324,0.8957878672159636,0.9695992836585413,0.9444896796574958,0.06744489188377674,4378513,1767899136,True
9,0.9201741493665254,0.9763854742050171,0.9582616503422077,0.05334165348456456,0.8928254246711727,0.9692091116538415,0.9429436154090441,0.06873804789323074,4378513,1767899136,True
